,,,Range,,
90,,,,,
85,,,,,
85,,,,,
80,,,,,
78,,,,,
89,,,,,
97,,,,,
83,,,,,
91,,,,,
81,,,,,
83,,,,,
90,,,,,
79,,,,,
83,,,,,
3,,,,,
80,,,,,
80,,,,,
81,,,,,
96,,,,,
97,,,,,
79,,,,,
98,,,,,
98,,,,,
77,,,,,
31,,,,,
87,,,,,
82,,,,,
86,,,,,
91,,,,,
79,,,,,
94,,,,,
19,,,,,
76,,,,,
24,,,,,
87,,,,,
95,,,,,
18,,,,,
76,,,,,
85,,,,,
6,,,,,
10,,,,,
84,,,,,
86,,,,,
80,,,,,
27,,,,,
5,,,,,
7,,,,,
88,,,,,
10,,,,,
80,,,,,
88,,,,,
92,,,,,
79,,,,,
82,,,,,
27,,,,,
33,,,,,
93,,,,,
78,,,,,
57,,,,,
80,,,,,
83,,,,,
89,,,,,
46,,,,,
6,,,,,
9,,,,,
24,,,,,
84,,,,,
3,,,,,
58,,,,,
97,,,,,
81,,,,,
35,,,,,
36,,,,,
82,,,,,
81,,,,,
32,,,,,
5,,,,,
87,,,,,
61,,,,,
5,,,,,
11,,,,,
25,,,,,
92,,,,,
4,,,,,
80,,,,,
27,,,,,
5,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
77,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
79,,,,,
77,,,,,
92,,,,,
82,,,,,
80,,,,,
84,,,,,
82,,,,,
87,,,,,
84,,,,,
96,,,,,
95,,,,,
77,,,,,
82,,,,,
80,,,,,
88,,,,,
76,,,,,
80,,,,,
98,,,,,
84,,,,,
96,,,,,
76,,,,,
97,,,,,
3,,,,,
91,,,,,
85,,,,,
86,,,,,
83,,,,,
79,,,,,
96,,,,,
10,,,,,
9,,,,,
90,,,,,
80,,,,,
96,,,,,
86,,,,,
95,,,,,
6,,,,,
97,,,,,
92,,,,,
81,,,,,
19,,,,,
80,,,,,
83,,,,,
84,,,,,
85,,,,,
3,,,,,
28,,,,,
38,,,,,
82,,,,,
88,,,,,
96,,,,,
84,,,,,
96,,,,,
9,,,,,
23,,,,,
85,,,,,
97,,,,,
96,,,,,
86,,,,,
84,,,,,
36,,,,,
77,,,,,
83,,,,,
12,,,,,
46,,,,,
92,,,,,
95,,,,,
9,,,,,
82,,,,,
20,,,,,
24,,,,,
98,,,,,
5,,,,,
27,,,,,
88,,,,,
98,,,,,
93,,,,,
79,,,,,
6,,,,,
4,,,,,
22,,,,,
99,,,,,
13,,,,,
98,,,,,
24,,,,,
80,,,,,
11,,,,,
12,,,,,
82,,,,,
9,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
78,,,,,
79,,,,,
84,,,,,
78,,,,,
83,,,,,
84,,,,,
87,,,,,
80,,,,,
78,,,,,
84,,,,,
80,,,,,
88,,,,,
81,,,,,
92,,,,,
86,,,,,
87,,,,,
81,,,,,
94,,,,,
78,,,,,
83,,,,,
87,,,,,
87,,,,,
92,,,,,
88,,,,,
92,,,,,
78,,,,,
13,,,,,
93,,,,,
6,,,,,
98,,,,,
78,,,,,
1,,,,,
80,,,,,
88,,,,,
88,,,,,
84,,,,,
84,,,,,
82,,,,,
81,,,,,
2,,,,,
78,,,,,
16,,,,,
84,,,,,
37,,,,,
81,,,,,
85,,,,,
95,,,,,
12,,,,,
49,,,,,
85,,,,,
93,,,,,
90,,,,,
16,,,,,
46,,,,,
97,,,,,
25,,,,,
89,,,,,
18,,,,,
0,,,,,
98,,,,,
93,,,,,
84,,,,,
85,,,,,
90,,,,,
87,,,,,
94,,,,,
4,,,,,
89,,,,,
79,,,,,
94,,,,,
23,,,,,
79,,,,,
53,,,,,
5,,,,,
19,,,,,
91,,,,,
6,,,,,
18,,,,,
4,,,,,
97,,,,,
12,,,,,
82,,,,,
72,,,,,
60,,,,,
93,,,,,
55,,,,,
79,,,,,
93,,,,,
2,,,,,
24,,,,,
2,,,,,
30,,,,,
35,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
76,,,,,
79,,,,,
78,,,,,
80,,,,,
80,,,,,
78,,,,,
80,,,,,
78,,,,,
81,,,,,
83,,,,,
97,,,,,
78,,,,,
79,,,,,
88,,,,,
82,,,,,
0,,,,,
87,,,,,
78,,,,,
85,,,,,
88,,,,,
6,,,,,
78,,,,,
92,,,,,
1,,,,,
83,,,,,
79,,,,,
4,,,,,
93,,,,,
79,,,,,
99,,,,,
14,,,,,
82,,,,,
78,,,,,
2,,,,,
91,,,,,
76,,,,,
84,,,,,
97,,,,,
87,,,,,
89,,,,,
97,,,,,
0,,,,,
15,,,,,
0,,,,,
92,,,,,
76,,,,,
84,,,,,
88,,,,,
84,,,,,
7,,,,,
11,,,,,
15,,,,,
93,,,,,
3,,,,,
94,,,,,
3,,,,,
85,,,,,
16,,,,,
13,,,,,
93,,,,,
78,,,,,
88,,,,,
78,,,,,
90,,,,,
93,,,,,
78,,,,,
77,,,,,
90,,,,,
72,,,,,
34,,,,,
16,,,,,
50,,,,,
1,,,,,
49,,,,,
87,,,,,
4,,,,,
32,,,,,
9,,,,,
39,,,,,
17,,,,,
21,,,,,
91,,,,,
89,,,,,
44,,,,,
85,,,,,
83,,,,,
86,,,,,
12,,,,,
0,,,,,
19,,,,,
98,,,,,
6,,,,,
1,,,,,
64,,,,,
11,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
79,,,,,
79,,,,,
80,,,,,
78,,,,,
83,,,,,
80,,,,,
81,,,,,
89,,,,,
82,,,,,
88,,,,,
78,,,,,
88,,,,,
84,,,,,
84,,,,,
82,,,,,
3,,,,,
79,,,,,
84,,,,,
79,,,,,
79,,,,,
79,,,,,
92,,,,,
7,,,,,
91,,,,,
1,,,,,
88,,,,,
81,,,,,
91,,,,,
12,,,,,
77,,,,,
99,,,,,
91,,,,,
80,,,,,
88,,,,,
1,,,,,
93,,,,,
28,,,,,
99,,,,,
85,,,,,
94,,,,,
0,,,,,
17,,,,,
8,,,,,
0,,,,,
78,,,,,
34,,,,,
15,,,,,
81,,,,,
76,,,,,
81,,,,,
35,,,,,
16,,,,,
84,,,,,
81,,,,,
80,,,,,
78,,,,,
6,,,,,
80,,,,,
21,,,,,
7,,,,,
92,,,,,
12,,,,,
16,,,,,
35,,,,,
3,,,,,
6,,,,,
40,,,,,
87,,,,,
91,,,,,
5,,,,,
98,,,,,
9,,,,,
35,,,,,
77,,,,,
48,,,,,
22,,,,,
95,,,,,
1,,,,,
46,,,,,
93,,,,,
56,,,,,
49,,,,,
15,,,,,
78,,,,,
1,,,,,
26,,,,,
79,,,,,
35,,,,,
36,,,,,
94,,,,,
55,,,,,
56,,,,,
23,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
78,,,,,
78,,,,,
79,,,,,
86,,,,,
81,,,,,
86,,,,,
78,,,,,
83,,,,,
89,,,,,
84,,,,,
84,,,,,
78,,,,,
96,,,,,
81,,,,,
76,,,,,
83,,,,,
79,,,,,
80,,,,,
82,,,,,
97,,,,,
81,,,,,
84,,,,,
99,,,,,
80,,,,,
82,,,,,
80,,,,,
81,,,,,
34,,,,,
80,,,,,
89,,,,,
7,,,,,
80,,,,,
95,,,,,
92,,,,,
5,,,,,
89,,,,,
93,,,,,
11,,,,,
4,,,,,
14,,,,,
0,,,,,
24,,,,,
7,,,,,
99,,,,,
1,,,,,
92,,,,,
81,,,,,
11,,,,,
89,,,,,
93,,,,,
84,,,,,
80,,,,,
81,,,,,
46,,,,,
97,,,,,
77,,,,,
3,,,,,
91,,,,,
93,,,,,
80,,,,,
99,,,,,
88,,,,,
61,,,,,
16,,,,,
31,,,,,
15,,,,,
21,,,,,
85,,,,,
7,,,,,
78,,,,,
88,,,,,
87,,,,,
92,,,,,
90,,,,,
50,,,,,
86,,,,,
54,,,,,
4,,,,,
81,,,,,
5,,,,,
99,,,,,
99,,,,,
17,,,,,
84,,,,,
76,,,,,
22,,,,,
63,,,,,
37,,,,,
51,,,,,
21,,,,,
23,,,,,
78,,,,,
90,,,,,
29,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
78,,,,,
80,,,,,
83,,,,,
83,,,,,
77,,,,,
80,,,,,
83,,,,,
84,,,,,
86,,,,,
76,,,,,
77,,,,,
81,,,,,
97,,,,,
80,,,,,
85,,,,,
81,,,,,
89,,,,,
95,,,,,
93,,,,,
79,,,,,
96,,,,,
80,,,,,
79,,,,,
9,,,,,
99,,,,,
94,,,,,
85,,,,,
99,,,,,
84,,,,,
99,,,,,
92,,,,,
80,,,,,
86,,,,,
14,,,,,
77,,,,,
78,,,,,
88,,,,,
19,,,,,
96,,,,,
25,,,,,
89,,,,,
96,,,,,
37,,,,,
82,,,,,
87,,,,,
77,,,,,
95,,,,,
21,,,,,
36,,,,,
96,,,,,
3,,,,,
94,,,,,
25,,,,,
20,,,,,
31,,,,,
29,,,,,
5,,,,,
2,,,,,
10,,,,,
25,,,,,
82,,,,,
83,,,,,
81,,,,,
86,,,,,
94,,,,,
13,,,,,
24,,,,,
86,,,,,
20,,,,,
87,,,,,
8,,,,,
15,,,,,
21,,,,,
35,,,,,
83,,,,,
58,,,,,
83,,,,,
99,,,,,
34,,,,,
37,,,,,
83,,,,,
71,,,,,
16,,,,,
45,,,,,
6,,,,,
81,,,,,
27,,,,,
38,,,,,
17,,,,,
17,,,,,
95,,,,,
7,,,,,
57,,,,,
80,,,,,
77,,,,,
78,,,,,
81,,,,,
80,,,,,
77,,,,,
80,,,,,
78,,,,,
81,,,,,
83,,,,,
83,,,,,
77,,,,,
84,,,,,
89,,,,,
86,,,,,
76,,,,,
81,,,,,
78,,,,,
86,,,,,
91,,,,,
86,,,,,
7,,,,,
78,,,,,
88,,,,,
92,,,,,
85,,,,,
78,,,,,
79,,,,,
6,,,,,
19,,,,,
87,,,,,
94,,,,,
92,,,,,
84,,,,,
88,,,,,
79,,,,,
95,,,,,
81,,,,,
0,,,,,
40,,,,,
9,,,,,
90,,,,,
79,,,,,
83,,,,,
8,,,,,
18,,,,,
14,,,,,
95,,,,,
27,,,,,
7,,,,,
78,,,,,
8,,,,,
78,,,,,
1,,,,,
13,,,,,
81,,,,,
37,,,,,
4,,,,,
44,,,,,
87,,,,,
91,,,,,
17,,,,,
9,,,,,
91,,,,,
11,,,,,
4,,,,,
2,,,,,
14,,,,,
12,,,,,
93,,,,,
4,,,,,
6,,,,,
6,,,,,
87,,,,,
88,,,,,
79,,,,,
3,,,,,
61,,,,,
87,,,,,
83,,,,,
3,,,,,
82,,,,,
33,,,,,
3,,,,,
0,,,,,
83,,,,,
3,,,,,
10,,,,,
92,,,,,
87,,,,,
8,,,,,
42,,,,,
15,,,,,
27,,,,,
93,,,,,
91,,,,,
89,,,,,
65,,,,,
90,,,,,
44,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
78,,,,,
78,,,,,
80,,,,,
83,,,,,
89,,,,,
88,,,,,
89,,,,,
78,,,,,
79,,,,,
86,,,,,
77,,,,,
88,,,,,
78,,,,,
82,,,,,
86,,,,,
77,,,,,
91,,,,,
80,,,,,
94,,,,,
8,,,,,
81,,,,,
81,,,,,
78,,,,,
2,,,,,
86,,,,,
94,,,,,
83,,,,,
89,,,,,
12,,,,,
14,,,,,
97,,,,,
81,,,,,
78,,,,,
8,,,,,
92,,,,,
88,,,,,
0,,,,,
96,,,,,
82,,,,,
95,,,,,
11,,,,,
81,,,,,
21,,,,,
94,,,,,
13,,,,,
92,,,,,
2,,,,,
27,,,,,
22,,,,,
89,,,,,
89,,,,,
84,,,,,
11,,,,,
82,,,,,
8,,,,,
6,,,,,
32,,,,,
59,,,,,
36,,,,,
39,,,,,
96,,,,,
97,,,,,
36,,,,,
18,,,,,
23,,,,,
89,,,,,
96,,,,,
53,,,,,
3,,,,,
15,,,,,
41,,,,,
10,,,,,
78,,,,,
93,,,,,
97,,,,,
54,,,,,
72,,,,,
74,,,,,
42,,,,,
37,,,,,
63,,,,,
88,,,,,
23,,,,,
20,,,,,
89,,,,,
70,,,,,
4,,,,,
10,,,,,
80,,,,,
24,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
79,,,,,
78,,,,,
86,,,,,
84,,,,,
83,,,,,
77,,,,,
86,,,,,
81,,,,,
88,,,,,
88,,,,,
78,,,,,
82,,,,,
83,,,,,
89,,,,,
93,,,,,
81,,,,,
79,,,,,
79,,,,,
83,,,,,
92,,,,,
81,,,,,
97,,,,,
90,,,,,
99,,,,,
90,,,,,
83,,,,,
91,,,,,
98,,,,,
9,,,,,
1,,,,,
5,,,,,
93,,,,,
96,,,,,
14,,,,,
76,,,,,
89,,,,,
79,,,,,
22,,,,,
17,,,,,
21,,,,,
5,,,,,
83,,,,,
11,,,,,
1,,,,,
83,,,,,
79,,,,,
8,,,,,
89,,,,,
11,,,,,
99,,,,,
12,,,,,
32,,,,,
79,,,,,
22,,,,,
24,,,,,
94,,,,,
87,,,,,
61,,,,,
45,,,,,
93,,,,,
0,,,,,
95,,,,,
86,,,,,
13,,,,,
91,,,,,
85,,,,,
46,,,,,
79,,,,,
15,,,,,
96,,,,,
29,,,,,
91,,,,,
26,,,,,
0,,,,,
84,,,,,
1,,,,,
83,,,,,
96,,,,,
13,,,,,
78,,,,,
24,,,,,
34,,,,,
12,,,,,
80,,,,,
91,,,,,
38,,,,,
3,,,,,
45,,,,,
7,,,,,
24,,,,,
94,,,,,
54,,,,,
79,,,,,
42,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
76,,,,,
78,,,,,
79,,,,,
81,,,,,
80,,,,,
76,,,,,
81,,,,,
78,,,,,
82,,,,,
87,,,,,
84,,,,,
88,,,,,
78,,,,,
87,,,,,
88,,,,,
84,,,,,
82,,,,,
87,,,,,
98,,,,,
86,,,,,
89,,,,,
95,,,,,
94,,,,,
1,,,,,
89,,,,,
80,,,,,
2,,,,,
78,,,,,
90,,,,,
80,,,,,
0,,,,,
88,,,,,
99,,,,,
84,,,,,
91,,,,,
94,,,,,
86,,,,,
95,,,,,
95,,,,,
88,,,,,
29,,,,,
95,,,,,
97,,,,,
4,,,,,
95,,,,,
96,,,,,
77,,,,,
19,,,,,
98,,,,,
82,,,,,
90,,,,,
18,,,,,
3,,,,,
84,,,,,
38,,,,,
82,,,,,
81,,,,,
38,,,,,
11,,,,,
22,,,,,
88,,,,,
79,,,,,
21,,,,,
88,,,,,
84,,,,,
3,,,,,
74,,,,,
93,,,,,
35,,,,,
86,,,,,
84,,,,,
39,,,,,
27,,,,,
0,,,,,
90,,,,,
7,,,,,
30,,,,,
96,,,,,
30,,,,,
22,,,,,
93,,,,,
43,,,,,
82,,,,,
71,,,,,
63,,,,,
21,,,,,
0,,,,,
57,,,,,
42,,,,,
98,,,,,
93,,,,,
11,,,,,
52,,,,,
91,,,,,
25,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
76,,,,,
79,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
81,,,,,
84,,,,,
79,,,,,
82,,,,,
87,,,,,
81,,,,,
4,,,,,
84,,,,,
85,,,,,
93,,,,,
78,,,,,
98,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
84,,,,,
88,,,,,
85,,,,,
84,,,,,
77,,,,,
26,,,,,
0,,,,,
97,,,,,
89,,,,,
80,,,,,
93,,,,,
93,,,,,
82,,,,,
4,,,,,
94,,,,,
0,,,,,
83,,,,,
89,,,,,
90,,,,,
88,,,,,
95,,,,,
90,,,,,
13,,,,,
81,,,,,
10,,,,,
38,,,,,
89,,,,,
80,,,,,
21,,,,,
20,,,,,
14,,,,,
16,,,,,
19,,,,,
89,,,,,
97,,,,,
78,,,,,
93,,,,,
91,,,,,
88,,,,,
86,,,,,
13,,,,,
8,,,,,
22,,,,,
46,,,,,
30,,,,,
13,,,,,
0,,,,,
14,,,,,
88,,,,,
84,,,,,
90,,,,,
24,,,,,
3,,,,,
4,,,,,
39,,,,,
93,,,,,
16,,,,,
1,,,,,
91,,,,,
22,,,,,
52,,,,,
44,,,,,
82,,,,,
20,,,,,
86,,,,,
24,,,,,
87,,,,,
10,,,,,
8,,,,,
24,,,,,
78,,,,,
23,,,,,
5,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
78,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
77,,,,,
86,,,,,
89,,,,,
86,,,,,
86,,,,,
79,,,,,
83,,,,,
81,,,,,
86,,,,,
77,,,,,
87,,,,,
82,,,,,
0,,,,,
5,,,,,
80,,,,,
82,,,,,
85,,,,,
82,,,,,
80,,,,,
78,,,,,
89,,,,,
82,,,,,
79,,,,,
5,,,,,
90,,,,,
78,,,,,
81,,,,,
87,,,,,
2,,,,,
17,,,,,
85,,,,,
80,,,,,
8,,,,,
46,,,,,
76,,,,,
77,,,,,
5,,,,,
83,,,,,
97,,,,,
89,,,,,
84,,,,,
99,,,,,
26,,,,,
87,,,,,
79,,,,,
13,,,,,
83,,,,,
95,,,,,
0,,,,,
37,,,,,
32,,,,,
51,,,,,
93,,,,,
13,,,,,
77,,,,,
0,,,,,
12,,,,,
45,,,,,
90,,,,,
77,,,,,
34,,,,,
95,,,,,
79,,,,,
6,,,,,
99,,,,,
92,,,,,
51,,,,,
11,,,,,
28,,,,,
81,,,,,
95,,,,,
21,,,,,
80,,,,,
52,,,,,
1,,,,,
38,,,,,
85,,,,,
7,,,,,
97,,,,,
76,,,,,
9,,,,,
78,,,,,
98,,,,,
15,,,,,
38,,,,,
84,,,,,
78,,,,,
7,,,,,
38,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
77,,,,,
80,,,,,
79,,,,,
79,,,,,
82,,,,,
79,,,,,
77,,,,,
83,,,,,
84,,,,,
81,,,,,
82,,,,,
89,,,,,
84,,,,,
80,,,,,
85,,,,,
88,,,,,
78,,,,,
88,,,,,
89,,,,,
89,,,,,
88,,,,,
77,,,,,
81,,,,,
27,,,,,
9,,,,,
1,,,,,
92,,,,,
84,,,,,
92,,,,,
80,,,,,
76,,,,,
79,,,,,
3,,,,,
82,,,,,
80,,,,,
98,,,,,
78,,,,,
92,,,,,
14,,,,,
86,,,,,
97,,,,,
77,,,,,
19,,,,,
94,,,,,
80,,,,,
77,,,,,
22,,,,,
11,,,,,
83,,,,,
83,,,,,
10,,,,,
91,,,,,
89,,,,,
86,,,,,
9,,,,,
0,,,,,
33,,,,,
91,,,,,
45,,,,,
95,,,,,
81,,,,,
82,,,,,
79,,,,,
10,,,,,
24,,,,,
2,,,,,
19,,,,,
58,,,,,
38,,,,,
80,,,,,
0,,,,,
93,,,,,
34,,,,,
17,,,,,
86,,,,,
13,,,,,
65,,,,,
3,,,,,
98,,,,,
30,,,,,
8,,,,,
41,,,,,
22,,,,,
91,,,,,
50,,,,,
89,,,,,
5,,,,,
92,,,,,
87,,,,,
28,,,,,
86,,,,,
9,,,,,
10,,,,,
72,,,,,
53,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
78,,,,,
77,,,,,
78,,,,,
84,,,,,
81,,,,,
76,,,,,
82,,,,,
84,,,,,
88,,,,,
95,,,,,
78,,,,,
79,,,,,
88,,,,,
81,,,,,
99,,,,,
81,,,,,
85,,,,,
78,,,,,
85,,,,,
80,,,,,
84,,,,,
95,,,,,
90,,,,,
80,,,,,
0,,,,,
79,,,,,
79,,,,,
22,,,,,
98,,,,,
9,,,,,
91,,,,,
82,,,,,
4,,,,,
81,,,,,
93,,,,,
35,,,,,
80,,,,,
81,,,,,
93,,,,,
93,,,,,
0,,,,,
79,,,,,
6,,,,,
12,,,,,
97,,,,,
12,,,,,
16,,,,,
79,,,,,
28,,,,,
27,,,,,
84,,,,,
15,,,,,
86,,,,,
26,,,,,
92,,,,,
98,,,,,
1,,,,,
19,,,,,
85,,,,,
80,,,,,
86,,,,,
77,,,,,
95,,,,,
79,,,,,
85,,,,,
4,,,,,
81,,,,,
92,,,,,
10,,,,,
4,,,,,
83,,,,,
88,,,,,
88,,,,,
98,,,,,
19,,,,,
28,,,,,
97,,,,,
45,,,,,
13,,,,,
83,,,,,
76,,,,,
20,,,,,
81,,,,,
18,,,,,
88,,,,,
80,,,,,
93,,,,,
60,,,,,
28,,,,,
21,,,,,
20,,,,,
86,,,,,
92,,,,,
6,,,,,
86,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
84,,,,,
87,,,,,
82,,,,,
79,,,,,
82,,,,,
77,,,,,
87,,,,,
79,,,,,
88,,,,,
85,,,,,
78,,,,,
85,,,,,
83,,,,,
81,,,,,
82,,,,,
78,,,,,
96,,,,,
79,,,,,
88,,,,,
87,,,,,
76,,,,,
6,,,,,
95,,,,,
2,,,,,
90,,,,,
85,,,,,
1,,,,,
5,,,,,
81,,,,,
82,,,,,
76,,,,,
79,,,,,
84,,,,,
8,,,,,
32,,,,,
77,,,,,
28,,,,,
0,,,,,
89,,,,,
20,,,,,
77,,,,,
81,,,,,
80,,,,,
20,,,,,
86,,,,,
13,,,,,
6,,,,,
92,,,,,
82,,,,,
98,,,,,
12,,,,,
93,,,,,
87,,,,,
15,,,,,
94,,,,,
33,,,,,
95,,,,,
1,,,,,
79,,,,,
98,,,,,
96,,,,,
10,,,,,
78,,,,,
1,,,,,
61,,,,,
80,,,,,
90,,,,,
30,,,,,
3,,,,,
93,,,,,
25,,,,,
94,,,,,
58,,,,,
17,,,,,
16,,,,,
80,,,,,
9,,,,,
88,,,,,
91,,,,,
53,,,,,
22,,,,,
35,,,,,
11,,,,,
24,,,,,
17,,,,,
93,,,,,
77,,,,,
82,,,,,
84,,,,,
68,,,,,
77,,,,,
78,,,,,
83,,,,,
81,,,,,
77,,,,,
81,,,,,
84,,,,,
79,,,,,
83,,,,,
78,,,,,
82,,,,,
78,,,,,
84,,,,,
86,,,,,
83,,,,,
90,,,,,
82,,,,,
81,,,,,
82,,,,,
76,,,,,
95,,,,,
90,,,,,
89,,,,,
87,,,,,
91,,,,,
92,,,,,
16,,,,,
87,,,,,
31,,,,,
79,,,,,
78,,,,,
86,,,,,
88,,,,,
80,,,,,
79,,,,,
4,,,,,
3,,,,,
89,,,,,
98,,,,,
86,,,,,
4,,,,,
79,,,,,
86,,,,,
5,,,,,
83,,,,,
34,,,,,
85,,,,,
80,,,,,
1,,,,,
4,,,,,
81,,,,,
90,,,,,
95,,,,,
0,,,,,
80,,,,,
27,,,,,
84,,,,,
79,,,,,
98,,,,,
84,,,,,
28,,,,,
86,,,,,
48,,,,,
47,,,,,
13,,,,,
40,,,,,
18,,,,,
22,,,,,
19,,,,,
23,,,,,
43,,,,,
55,,,,,
94,,,,,
11,,,,,
81,,,,,
97,,,,,
91,,,,,
92,,,,,
19,,,,,
8,,,,,
87,,,,,
44,,,,,
13,,,,,
82,,,,,
49,,,,,
45,,,,,
23,,,,,
39,,,,,
90,,,,,
89,,,,,
46,,,,,
43,,,,,
66,,,,,
19,,,,,
60,,,,,
94,,,,,
91,,,,,
19,,,,,
98,,,,,
77,,,,,
78,,,,,
79,,,,,
81,,,,,
78,,,,,
80,,,,,
78,,,,,
79,,,,,
84,,,,,
77,,,,,
77,,,,,
81,,,,,
93,,,,,
83,,,,,
80,,,,,
86,,,,,
78,,,,,
79,,,,,
86,,,,,
86,,,,,
87,,,,,
78,,,,,
87,,,,,
80,,,,,
85,,,,,
82,,,,,
90,,,,,
93,,,,,
93,,,,,
91,,,,,
79,,,,,
78,,,,,
82,,,,,
94,,,,,
1,,,,,
93,,,,,
78,,,,,
88,,,,,
89,,,,,
0,,,,,
83,,,,,
87,,,,,
99,,,,,
94,,,,,
18,,,,,
78,,,,,
10,,,,,
87,,,,,
87,,,,,
92,,,,,
88,,,,,
5,,,,,
5,,,,,
28,,,,,
4,,,,,
89,,,,,
35,,,,,
3,,,,,
93,,,,,
8,,,,,
83,,,,,
99,,,,,
39,,,,,
37,,,,,
78,,,,,
0,,,,,
5,,,,,
79,,,,,
82,,,,,
11,,,,,
33,,,,,
34,,,,,
16,,,,,
90,,,,,
78,,,,,
13,,,,,
11,,,,,
82,,,,,
87,,,,,
96,,,,,
79,,,,,
98,,,,,
36,,,,,
88,,,,,
24,,,,,
39,,,,,
82,,,,,
28,,,,,
82,,,,,
76,,,,,
78,,,,,
19,,,,,
9,,,,,
96,,,,,
25,,,,,
42,,,,,
65,,,,,
38,,,,,
4,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
79,,,,,
78,,,,,
79,,,,,
80,,,,,
76,,,,,
82,,,,,
83,,,,,
80,,,,,
82,,,,,
76,,,,,
83,,,,,
85,,,,,
79,,,,,
87,,,,,
81,,,,,
77,,,,,
82,,,,,
87,,,,,
94,,,,,
76,,,,,
91,,,,,
85,,,,,
91,,,,,
82,,,,,
87,,,,,
92,,,,,
2,,,,,
89,,,,,
85,,,,,
80,,,,,
77,,,,,
3,,,,,
92,,,,,
87,,,,,
77,,,,,
83,,,,,
8,,,,,
9,,,,,
17,,,,,
19,,,,,
87,,,,,
82,,,,,
90,,,,,
89,,,,,
84,,,,,
7,,,,,
14,,,,,
80,,,,,
6,,,,,
23,,,,,
83,,,,,
92,,,,,
39,,,,,
8,,,,,
6,,,,,
3,,,,,
16,,,,,
20,,,,,
37,,,,,
2,,,,,
85,,,,,
0,,,,,
83,,,,,
41,,,,,
38,,,,,
4,,,,,
22,,,,,
3,,,,,
89,,,,,
94,,,,,
96,,,,,
97,,,,,
20,,,,,
15,,,,,
87,,,,,
19,,,,,
81,,,,,
6,,,,,
37,,,,,
76,,,,,
77,,,,,
14,,,,,
96,,,,,
36,,,,,
87,,,,,
93,,,,,
7,,,,,
46,,,,,
84,,,,,
19,,,,,
53,,,,,
11,,,,,
19,,,,,
18,,,,,
77,,,,,
78,,,,,
80,,,,,
80,,,,,
76,,,,,
79,,,,,
78,,,,,
79,,,,,
84,,,,,
77,,,,,
87,,,,,
81,,,,,
83,,,,,
80,,,,,
76,,,,,
85,,,,,
97,,,,,
91,,,,,
80,,,,,
76,,,,,
85,,,,,
87,,,,,
89,,,,,
99,,,,,
84,,,,,
92,,,,,
91,,,,,
91,,,,,
93,,,,,
84,,,,,
94,,,,,
95,,,,,
86,,,,,
90,,,,,
83,,,,,
87,,,,,
11,,,,,
95,,,,,
2,,,,,
5,,,,,
85,,,,,
96,,,,,
8,,,,,
87,,,,,
98,,,,,
88,,,,,
93,,,,,
87,,,,,
90,,,,,
12,,,,,
81,,,,,
90,,,,,
53,,,,,
52,,,,,
11,,,,,
99,,,,,
11,,,,,
82,,,,,
17,,,,,
81,,,,,
88,,,,,
80,,,,,
96,,,,,
90,,,,,
84,,,,,
94,,,,,
92,,,,,
85,,,,,
30,,,,,
28,,,,,
2,,,,,
89,,,,,
97,,,,,
61,,,,,
14,,,,,
22,,,,,
30,,,,,
54,,,,,
44,,,,,
10,,,,,
85,,,,,
1,,,,,
92,,,,,
8,,,,,
82,,,,,
15,,,,,
79,,,,,
82,,,,,
90,,,,,
95,,,,,
52,,,,,
4,,,,,
79,,,,,
80,,,,,
92,,,,,
49,,,,,
3,,,,,
22,,,,,
2,,,,,
77,,,,,
78,,,,,
79,,,,,
82,,,,,
79,,,,,
77,,,,,
84,,,,,
79,,,,,
80,,,,,
80,,,,,
77,,,,,
78,,,,,
83,,,,,
83,,,,,
87,,,,,
78,,,,,
88,,,,,
84,,,,,
86,,,,,
82,,,,,
87,,,,,
96,,,,,
90,,,,,
93,,,,,
88,,,,,
77,,,,,
87,,,,,
84,,,,,
84,,,,,
91,,,,,
